dof  u jacobi1     chebyshev1  ssor1       jacobi4     chebyshev4  ssor4       jacobi16    chebyshev16 ssor16
 139 1 0.289502000 0.055878500 0.088043500 0.093030700 0.067139200 0.011834100 0.217065000 0.225990000 0.052142100
 140 1 0.386294000 0.140531000 0.133323000 0.314615000 0.214994000 0.040375300 0.524788000 0.546924000 0.284637000
 141 1 0.003480920 0.037951000 0.008216280 0.446737000 0.394365000 0.208524000 0.722774000 0.746983000 0.298663000
 142 1 0.177001000 0.026204900 0.044818700 0.395477000 0.322017000 0.121873000 0.423061000 0.461233000 0.171956000
 143 1 0.162562000 0.000023606 0.012826400 0.278437000 0.210414000 0.073241900 0.175108000 0.277125000 0.131628000
 144 1 0.232078000 0.037519800 0.064474300 0.097337200 0.102922000 0.050678200 0.643120000 0.659672000 0.289156000
 145 1 0.500830000 0.163984000 0.184379000 0.167789000 0.168168000 0.095800400 0.343456000 0.369433000 0.076122100
 146 1 0.161201000 0.035557400 0.054083700 0.269661000 0.217401000 0.126913000 0.372697000 0.363845000 0.134122000
 147 1 0.084110400 0.039249600 0.028755400 0.211462000 0.129178000 0.018806800 0.028755500 0.027226900 0.031222700
 148 1 0.009453080 0.031311100 0.010299200 0.190376000 0.165503000 0.084902200 0.134547000 0.145805000 0.037119800
 149 1 0.052080100 0.000699047 0.010925300 0.075899900 0.079718600 0.072419900 0.566513000 0.585834000 0.164535000
 150 1 0.049883700 0.002779950 0.018509200 0.154462000 0.107169000 0.028365700 0.064519700 0.059795800 0.017581200
 151 1 0.195042000 0.010455800 0.032201800 0.118661000 0.100111000 0.041535800 0.027003200 0.110761000 0.043884400
 152 1 0.254240000 0.025690200 0.039176700 0.399297000 0.327284000 0.151837000 0.286910000 0.306480000 0.052771200
 153 1 0.087992100 0.026543100 0.004380270 0.285780000 0.192057000 0.087891700 0.497009000 0.468079000 0.085286700
 154 1 0.121397000 0.035769200 0.024151600 0.456628000 0.353853000 0.186302000 0.466208000 0.474554000 0.145889000
 155 1 0.102554000 0.029319300 0.007867370 0.255569000 0.223565000 0.054094600 0.196757000 0.308656000 0.008113280
 156 1 0.029365100 0.017210700 0.046656700 0.370306000 0.304517000 0.135089000 0.319804000 0.347875000 0.009206380
 157 1 0.236603000 0.012243400 0.032129200 0.305791000 0.270320000 0.118123000 0.719657000 0.006928000 0.004922500
 158 1 0.161513000 0.009157450 0.012943400 0.288916000 0.242895000 0.033634500 0.093078900 0.112212000 0.004591880
 159 1 0.113670000 0.038118600 0.030216000 0.029988100 0.054083600 0.025540700 0.278265000 0.289957000 0.060307500
 160 1 0.069124800 0.012539900 0.028324800 0.227174000 0.201268000 0.085774000 0.431383000 0.453217000 0.071528000
 161 1 0.269147000 0.083726000 0.061183100 0.116789000 0.085252200 0.033147100 0.312279000 0.328343000 0.106299000
 162 1 0.130980000 0.041296400 0.035084900 0.038636600 0.022803300 0.004307180 0.156568000 0.161478000 0.038602200
 163 1 0.210836000 0.070012600 0.068989300 0.055274400 0.017314200 0.004724670 0.044502500 0.046601000 0.010141900
 164 1 0.031797700 0.016923000 0.026103800 0.019593900 0.007457410 0.029293000 0.514735000 0.530373000 0.316706000
 165 1 0.186051000 0.037527300 0.058640400 0.229119000 0.161456000 0.096460900 0.435900000 0.547350000 0.275138000
 166 1 0.080253900 0.037803900 0.013566500 0.026550300 0.023653700 0.037990400 0.231645000 0.402928000 0.010235100
 167 1 0.048305700 0.000269861 0.000943588 0.204486000 0.126882000 0.069877900 0.232528000 0.219935000 0.095102500
 168 1 0.385323000 0.044398900 0.082611900 0.520953000 0.415048000 0.167644000 0.176976000 0.186496000 0.000217678
 169 1 0.096912300 0.007026230 0.019718300 0.277177000 0.189969000 0.073596400 0.307054000 0.244646000 0.118164000
 170 1 0.163740000 0.035978100 0.036946100 0.177960000 0.133889000 0.030230400 0.037809800 0.030133200 0.049034300
 171 1 0.080332200 0.040280200 0.027352600 0.473298000 0.385285000 0.128587000 0.402370000 0.133439000 0.089235100
 172 1 0.300493000 0.065065400 0.072425400 0.640582000 0.497622000 0.211164000 0.214466000 0.219003000 0.096597500
 173 1 0.172534000 0.024091500 0.023350600 0.073813300 0.060572100 0.015110300 0.073004700 0.067137400 0.004862900
 174 1 0.266029000 0.040182900 0.037417900 0.270332000 0.222106000 0.103679000 0.113842000 0.118674000 0.170177000
 175 1 0.004833480 0.025839000 0.011685900 0.300297000 0.207237000 0.084475100 0.548348000 0.490601000 0.135718000
 176 1 0.334227000 0.055356200 0.082877600 0.075479300 0.076475700 0.024669300 0.060112300 0.051815500 0.057071000
 177 1 0.056063100 0.003771140 0.000198311 0.370418000 0.298972000 0.118374000 0.021234200 0.045598700 0.025274500
 178 1 0.235219000 0.042959000 0.080757500 0.281829000 0.201793000 0.083211200 0.330663000 0.349609000 0.090325800
 179 1 0.035689000 0.004617620 0.004596990 0.277799000 0.175774000 0.075236800 0.106887000 0.106300000 0.120368000
 180 1 0.055881200 0.024742000 0.020214500 0.011164200 0.006776240 0.007159640 0.165137000 0.173591000 0.055465700
 181 1 0.140448000 0.038268500 0.033792100 0.146245000 0.112046000 0.064964300 0.203936000 0.207168000 0.075788400
 182 1 0.031355300 0.003639380 0.005092290 0.200003000 0.176371000 0.094603500 0.205377000 0.203851000 0.018855200
 183 1 0.220560000 0.031188400 0.044496200 0.117385000 0.082589200 0.030437400 0.094316700 0.078402100 0.029152200
 184 1 0.113089000 0.049303700 0.033831500 0.057777500 0.081539100 0.054647700 0.423588000 0.445864000 0.093227800
 185 1 0.032247300 0.012695600 0.009752170 0.047778300 0.033395200 0.048143800 0.010229400 0.012320000 0.072510800
 186 1 0.009454410 0.010268800 0.000221266 0.074742000 0.049156800 0.029957900 0.032491500 0.027778300 0.067895500
 187 1 0.026146500 0.015389800 0.001675590 0.276164000 0.187480000 0.124383000 0.298595000 0.312728000 0.085222000
 188 1 0.140112000 0.008309640 0.008021360 0.464872000 0.307813000 0.162078000 0.226043000 0.097143000 0.002757360
 189 1 0.014166600 0.001011400 0.000119252 0.120868000 0.097890300 0.080627600 0.304883000 0.314698000 0.100079000
 190 1 0.090560500 0.009473910 0.025379300 0.215746000 0.135534000 0.028803500 0.135628000 0.160125000 0.044147600
 191 1 0.060601200 0.007914510 0.035662200 0.207943000 0.135685000 0.081029200 0.963611000 0.323591000 0.052091500
 192 1 0.232710000 0.023479900 0.025334600 0.152152000 0.110493000 0.112853000 0.376947000 0.397713000 0.013973600
 193 1 0.170240000 0.013989000 0.027178000 0.032552800 0.055839500 0.001877790 0.588489000 0.122765000 0.034466100
 194 1 0.176967000 0.007129470 0.033394100 0.215753000 0.140768000 0.053840000 0.166158000 0.213325000 0.015581300
 195 1 0.086520400 0.010728000 0.017512400 0.063408200 0.015248400 0.015355700 0.102305000 0.137897000 0.040966200
 196 1 0.104209000 0.014967200 0.018876200 0.235623000 0.178037000 0.089284600 0.130453000 0.133501000 0.076154000
 197 1 0.265311000 0.052387900 0.061897700 0.352645000 0.241724000 0.086289600 0.344027000 0.357468000 0.122335000
 198 1 0.089367600 0.013225500 0.001522920 0.100784000 0.016206700 0.009433490 0.506230000 0.031566700 0.002578800
 199 1 0.199435000 0.022650700 0.048073200 0.232357000 0.195538000 0.066351400 0.001706060 0.012618100 0.041138700
 200 1 0.191260000 0.042137200 0.040048500 0.303773000 0.155817000 0.098937200 0.049343900 0.055433400 0.041441600
 201 1 0.093536400 0.011173100 0.015129600 0.069292600 0.006714840 0.002206160 0.333425000 0.349774000 0.119597000
 202 1 0.159742000 0.044450500 0.041756800 0.218323000 0.196304000 0.044521900 0.079754900 0.089236100 0.049821400
 203 1 0.012346700 0.013686200 0.012678500 0.278300000 0.161404000 0.117751000 0.088715100 0.086381500 0.075596500
 204 1 0.071522300 0.021798900 0.027428300 0.176110000 0.144694000 0.095035300 0.048894200 0.047998400 0.019365800
 205 1 0.216259000 0.035707900 0.065884200 0.166165000 0.102027000 0.043866300 0.207963000 0.140499000 0.009875160
 206 1 0.182590000 0.016483700 0.045604800 0.077171600 0.033961400 0.013622500 0.063928200 0.059448000 0.070150200
 207 1 0.012625400 0.004483120 0.004357230 0.074441300 0.077052800 0.051641700 0.210734000 0.228605000 0.017359400
 208 1 0.185321000 0.037853400 0.040161100 0.174110000 0.129932000 0.076916700 0.288081000 0.118983000 0.017763500
 209 1 0.030162100 0.001390330 0.003658060 0.107475000 0.095247600 0.009816110 0.311245000 0.323240000 0.077256200
 210 1 0.033917600 0.001902990 0.000652404 0.129150000 0.071031800 0.014192300 0.230922000 0.245355000 0.068113200
 211 1 0.046929000 0.001568990 0.000803689 0.050864500 0.059086400 0.036030200 0.164284000 0.004820820 0.003986360
 212 1 0.011623200 0.008186140 0.005727850 0.076189900 0.024161500 0.014394000 0.234674000 0.246722000 0.060160000
 213 1 0.010568000 0.007073080 0.007137440 0.293027000 0.188505000 0.090085700 0.007813070 0.022037800 0.013521900
 214 1 0.116141000 0.028486900 0.035400800 0.284870000 0.202412000 0.091741200 0.927601000 0.183366000 0.036325500
 215 1 0.005299780 0.011301200 0.006642770 0.112011000 0.087844300 0.038227900 0.230007000 0.231651000 0.073335700
 216 1 0.112476000 0.021641200 0.042728900 0.071543300 0.058324200 0.020406300 0.252511000 0.268460000 0.032348700
 217 1 0.090946700 0.014968600 0.020950600 0.145072000 0.109545000 0.063990200 0.156582000 0.164540000 0.067720200
 218 1 0.014970600 0.009825790 0.008383430 0.139285000 0.044133800 0.051651900 0.681277000 0.248031000 0.085467900
 219 1 0.017545500 0.003224760 0.001523880 0.054151500 0.021172400 0.031020000 0.050078600 0.068720200 0.015289900
