dof  u jacobi1     chebyshev1  ssor1       jacobi4     chebyshev4  ssor4       jacobi16    chebyshev16 ssor16
 119 1 0.155075000 0.039072300 0.040674800 0.271319000 0.103289000 0.005565240 0.119554000 0.454742000 0.092215200
 120 1 0.398293000 0.180343000 0.103300000 0.640590000 0.472382000 0.217135000 1.935120000 0.538776000 0.061707300
 121 1 0.146509000 0.081264800 0.029636400 0.158680000 0.104973000 0.085580700 1.215120000 0.042769200 0.045548700
 122 1 0.196699000 0.106646000 0.063602900 0.064877600 0.018414300 0.014308300 2.011380000 0.078832900 0.066029000
 123 1 0.256232000 0.066914800 0.066857000 0.087594500 0.025026300 0.042278700 1.708440000 0.362186000 0.069594000
 124 1 0.219018000 0.086179600 0.074035800 0.398247000 0.339291000 0.162439000 0.057422200 0.477489000 0.296606000
 125 1 0.048291400 0.011981000 0.014549600 0.659058000 0.403226000 0.226236000 1.222810000 0.079123200 0.073650500
 126 1 0.089035000 0.066141000 0.030459800 0.055598400 0.060813700 0.033569400 1.096710000 0.748869000 0.384048000
 127 1 0.099037800 0.135629000 0.080718000 0.076295900 0.039617600 0.009958860 1.974960000 0.391483000 0.055586700
 128 1 0.014331700 0.061859000 0.045032600 0.379926000 0.244389000 0.136930000 2.513970000 0.389632000 0.176742000
 129 1 0.002328150 0.038596800 0.025142500 0.039790700 0.003263140 0.008984060 0.282490000 0.691697000 0.234988000
 130 1 0.130570000 0.040001100 0.069062800 0.360229000 0.230805000 0.169113000 0.162658000 0.729963000 0.309949000
 131 1 0.204262000 0.082716800 0.052152800 0.291164000 0.220223000 0.129230000 0.006108800 0.018410300 0.034932700
