dof  u jacobi1     chebyshev1  ssor1       jacobi4     chebyshev4  ssor4       jacobi16    chebyshev16 ssor16
 131 1 0.068771400 0.000118909 0.002993430 0.302023000 0.090716900 0.076258400 0.177319000 0.111053000 0.002944920
 132 1 0.064820200 0.000500853 0.001630620 0.198895000 0.066257300 0.067269700 0.663465000 0.574040000 0.232897000
 133 1 0.064820200 0.000500853 0.005142990 0.306850000 0.104515000 0.086192800 0.300435000 0.212380000 0.055001200
 134 1 0.059656200 0.000999977 0.014127100 0.234066000 0.042584400 0.035031600 0.420105000 0.318180000 0.210756000
 135 1 0.059656200 0.000999977 0.013451300 0.124255000 0.006905660 0.010845900 0.382470000 0.300904000 0.139184000
 136 1 0.059350500 0.001029200 0.005333390 0.162254000 0.047077400 0.057063300 0.192727000 0.124081000 0.033212500
 137 1 0.059350500 0.001029200 0.010650100 0.201489000 0.041812500 0.026105700 0.451068000 0.380086000 0.146907000
 138 1 0.057579400 0.001197240 0.001042840 0.088807800 0.022016600 0.020985100 0.244745000 0.159350000 0.002662500
 139 1 0.055340400 0.001405550 0.000052131 0.227591000 0.037149600 0.021180700 0.016487800 0.050232200 0.069438600
 140 1 0.055340400 0.001405550 0.008763410 0.243013000 0.055668100 0.027163500 0.259826000 0.172817000 0.107392000
 141 1 0.053600300 0.001563210 0.007400120 0.235374000 0.061624900 0.026089500 0.277606000 0.183085000 0.085800700
 142 1 0.053600300 0.001563210 0.007241390 0.273026000 0.040713600 0.076902400 0.222051000 0.140233000 0.014438800
 143 1 0.049117900 0.001945330 0.002845430 0.173023000 0.065538300 0.049644300 0.291366000 0.194648000 0.087736800
 144 1 0.049117900 0.001945330 0.005522060 0.202167000 0.044401700 0.061846000 0.262320000 0.180418000 0.089091000
 145 1 0.047005500 0.002109600 0.008983010 0.162979000 0.061735200 0.091960100 0.199672000 0.146899000 0.188886000
 146 1 0.047005500 0.002109600 0.013080000 0.203376000 0.053422700 0.049756000 0.118627000 0.054846000 0.108301000
 147 1 0.045014700 0.002252530 0.000214905 0.166499000 0.032259400 0.044716100 0.359349000 0.250918000 0.123134000
 148 1 0.045014700 0.002252530 0.001781780 0.186606000 0.005507710 0.032237800 0.299263000 0.202853000 0.107067000
 149 1 0.043524900 0.002350770 0.011513900 0.129932000 0.011176000 0.038632500 0.292641000 0.214619000 0.113254000
 150 1 0.043524900 0.002350770 0.010773400 0.179847000 0.049416900 0.036862900 0.257385000 0.172326000 0.078163100
 151 1 0.042955300 0.002386140 0.003108590 0.283858000 0.069914900 0.067004100 0.277612000 0.198622000 0.172743000
