dof  u jacobi1     chebyshev1  ssor1       jacobi4     chebyshev4  ssor4       jacobi16    chebyshev16 ssor16
 182 1 0.004419810 0.006330960 0.000502354 0.039690300 0.012847700 0.024381800 0.235590000 0.234427000 0.062781700
 183 1 0.032118100 0.006093400 0.005430820 0.041058100 0.011564000 0.012254700 0.117887000 0.112102000 0.000166799
 184 1 0.011898800 0.004771000 0.002967930 0.009333620 0.014593300 0.013435300 0.246311000 0.259860000 0.031551500
 185 1 0.002052120 0.002771230 0.000108714 0.015986700 0.020808700 0.009038350 0.006459930 0.009365720 0.074882500
 186 1 0.007354720 0.000848307 0.000177531 0.035749000 0.006181950 0.012598200 0.168654000 0.163508000 0.046652200
 187 1 0.004994090 0.006041860 0.000982817 0.252837000 0.107888000 0.051051500 0.059390700 0.063534500 0.023340400
 188 1 0.027187200 0.002546540 0.001794730 0.184265000 0.114984000 0.047509000 0.044126200 0.071272500 0.059633300
 189 1 0.004395120 0.002147910 0.000958014 0.041556400 0.030039700 0.007208610 0.255725000 0.273788000 0.042913200
 190 1 0.019363400 0.008434370 0.007259270 0.086554600 0.046385000 0.021356400 0.090739700 0.117859000 0.029596200
 191 1 0.009375310 0.004701540 0.006391490 0.095679400 0.017784600 0.022876300 0.737758000 0.111041000 0.042675400
 192 1 0.036021500 0.008329820 0.005471920 0.101099000 0.029712100 0.040004000 0.015987700 0.017091800 0.068308400
 193 1 0.033855900 0.010803600 0.005687240 0.073120900 0.001797180 0.002482600 0.490251000 0.024002100 0.017193900
 194 1 0.039395400 0.000322624 0.008579260 0.035844300 0.028246600 0.016537200 0.017144000 0.015711500 0.004377970
 195 1 0.007797100 0.003471090 0.003469550 0.042778600 0.029829300 0.030589000 0.106185000 0.090398500 0.025352700
 196 1 0.016888400 0.002992780 0.000861211 0.117926000 0.062444100 0.025509100 0.054650900 0.046020300 0.129878000
 197 1 0.033857000 0.004841830 0.004822650 0.105579000 0.063565100 0.010822900 0.117998000 0.127307000 0.075675700
 198 1 0.026526600 0.003173350 0.003498000 0.111749000 0.041638200 0.014992900 0.515666000 0.034752400 0.006328130
 199 1 0.042871800 0.007783520 0.009011430 0.028150800 0.006832180 0.000795514 0.127259000 0.115011000 0.077360100
 200 1 0.019450900 0.000923569 0.001092080 0.201422000 0.079562800 0.040957500 0.173215000 0.183561000 0.040533000
 201 1 0.008776020 0.003028890 0.002615740 0.067675200 0.006889170 0.013391200 0.006160960 0.004423180 0.047543200
 202 1 0.009625820 0.006144340 0.004481800 0.044789200 0.005270940 0.015893000 0.212267000 0.223465000 0.066929800
 203 1 0.009096900 0.001974600 0.002786900 0.077483900 0.030681200 0.031681000 0.014243400 0.001518940 0.041791300
